Comunidad (Original);Comunidad Limpio;Comunidad en Inglés;Año;Sector Id;Sector;Gasto en I+D (Miles €);PIB (Miles €);% PIB I+D;Sector Nombre
(ES21) País Vasco;País Vasco;Basque Country;2013;(EMPRESAS_IPSFL);Private non-profit sector;997162;61496663;1.62;Empresas e Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2013;(EMPRESAS_IPSFL);Private non-profit sector;162262;32323922;0.5;Empresas e Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2013;(EMPRESAS_IPSFL);Private non-profit sector;1951247;193344523;1.01;Empresas e Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2013;(EMPRESAS_IPSFL);Private non-profit sector;298452;51280425;0.58;Empresas e Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2013;(EMPRESAS_IPSFL);Private non-profit sector;117712;36910747;0.32;Empresas e Instituciones Privadas sin Fines de Lucro
(ES43) Extremadura;Extremadura;Extremadura;2013;(EMPRESAS_IPSFL);Private non-profit sector;26975;17606422;0.15;Empresas e Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2013;(EMPRESAS_IPSFL);Private non-profit sector;1682732;193328965;0.87;Empresas e Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2013;(EMPRESAS_IPSFL);Private non-profit sector;406040;95110090;0.43;Empresas e Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2013;(EMPRESAS_IPSFL);Private non-profit sector;11346;26227926;0.04;Empresas e Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2013;(EMPRESAS_IPSFL);Private non-profit sector;540454;137294091;0.39;Empresas e Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2013;(EMPRESAS_IPSFL);Private non-profit sector;87396;27046880;0.32;Empresas e Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2013;(EMPRESAS);Business enterprise sector;43201;38066975;0.11;Empresas
(ES11) Galicia;Galicia;Galicia;2013;(EMPRESAS);Business enterprise sector;214937;54038718;0.4;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2013;(EMPRESAS);Business enterprise sector;96662;20693890;0.47;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2013;(EMPRESAS);Business enterprise sector;38701;11944124;0.32;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2013;(EMPRESAS);Business enterprise sector;995730;61496663;1.62;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2013;(EMPRESAS);Business enterprise sector;217831;17346722;1.26;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2013;(EMPRESAS);Business enterprise sector;30283;7581142;0.4;Empresas
(ES24) Aragón;Aragón;Aragon;2013;(EMPRESAS);Business enterprise sector;162051;32323922;0.5;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2013;(EMPRESAS);Business enterprise sector;1946000;193344523;1.01;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2013;(EMPRESAS);Business enterprise sector;298224;51280425;0.58;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2013;(EMPRESAS);Business enterprise sector;117670;36910747;0.32;Empresas
(ES43) Extremadura;Extremadura;Extremadura;2013;(EMPRESAS);Business enterprise sector;26886;17606422;0.15;Empresas
(ES51) Cataluña;Cataluña;Catalonia;2013;(EMPRESAS);Business enterprise sector;1675742;193328965;0.87;Empresas
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2013;(EMPRESAS);Business enterprise sector;405295;95110090;0.43;Empresas
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2013;(EMPRESAS);Business enterprise sector;11120;26227926;0.04;Empresas
(ES61) Andalucía;Andalucía;Andalusia;2013;(EMPRESAS);Business enterprise sector;538425;137294091;0.39;Empresas
(ES62) Región de Murcia;Región de Murcia;Murcia;2013;(EMPRESAS);Business enterprise sector;87291;27046880;0.32;Empresas
(ES70) Canarias;Canarias;Canary Islands;2014;(ADMINISTRACION_PUBLICA);Government sector;62041;38312937;0.16;Administración Pública
(ES11) Galicia;Galicia;Galicia;2014;(ADMINISTRACION_PUBLICA);Government sector;69720;54411393;0.13;Administración Pública
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(ADMINISTRACION_PUBLICA);Government sector;26808;20636251;0.13;Administración Pública
(ES13) Cantabria;Cantabria;Cantabria;2014;(ADMINISTRACION_PUBLICA);Government sector;18974;12158496;0.16;Administración Pública
(ES21) País Vasco;País Vasco;Basque Country;2014;(ADMINISTRACION_PUBLICA);Government sector;91750;62636949;0.15;Administración Pública
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2014;(ADMINISTRACION_PUBLICA);Government sector;25375;17642027;0.14;Administración Pública
(ES23) La Rioja;La Rioja;La Rioja;2014;(ADMINISTRACION_PUBLICA);Government sector;14407;7738447;0.19;Administración Pública
(ES24) Aragón;Aragón;Aragon;2014;(ADMINISTRACION_PUBLICA);Government sector;65149;32602458;0.2;Administración Pública
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(ADMINISTRACION_PUBLICA);Government sector;857166;196018105;0.44;Administración Pública
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(ADMINISTRACION_PUBLICA);Government sector;49066;51383670;0.1;Administración Pública
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(ADMINISTRACION_PUBLICA);Government sector;24309;36136765;0.07;Administración Pública
(ES43) Extremadura;Extremadura;Extremadura;2014;(ADMINISTRACION_PUBLICA);Government sector;24509;17564650;0.14;Administración Pública
(ES51) Cataluña;Cataluña;Catalonia;2014;(ADMINISTRACION_PUBLICA);Government sector;591281;196999531;0.3;Administración Pública
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(ADMINISTRACION_PUBLICA);Government sector;123167;97256083;0.13;Administración Pública
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(ADMINISTRACION_PUBLICA);Government sector;30029;27108615;0.11;Administración Pública
(ES61) Andalucía;Andalucía;Andalusia;2014;(ADMINISTRACION_PUBLICA);Government sector;302498;139135225;0.22;Administración Pública
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(ADMINISTRACION_PUBLICA);Government sector;32386;27239109;0.12;Administración Pública
(ES70) Canarias;Canarias;Canary Islands;2014;(ENSENIANZA_SUPERIOR);Higher education sector;95132;38312937;0.25;Enseñanza Superior
(ES11) Galicia;Galicia;Galicia;2014;(ENSENIANZA_SUPERIOR);Higher education sector;180197;54411393;0.33;Enseñanza Superior
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(ENSENIANZA_SUPERIOR);Higher education sector;55764;20636251;0.27;Enseñanza Superior
(ES21) País Vasco;País Vasco;Basque Country;2014;(ENSENIANZA_SUPERIOR);Higher education sector;237857;62636949;0.38;Enseñanza Superior
(ES23) La Rioja;La Rioja;La Rioja;2014;(ENSENIANZA_SUPERIOR);Higher education sector;17550;7738447;0.23;Enseñanza Superior
(ES24) Aragón;Aragón;Aragon;2014;(ENSENIANZA_SUPERIOR);Higher education sector;64702;32602458;0.2;Enseñanza Superior
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(ENSENIANZA_SUPERIOR);Higher education sector;610103;196018105;0.31;Enseñanza Superior
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(ENSENIANZA_SUPERIOR);Higher education sector;194223;51383670;0.38;Enseñanza Superior
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(ENSENIANZA_SUPERIOR);Higher education sector;50518;36136765;0.14;Enseñanza Superior
(ES43) Extremadura;Extremadura;Extremadura;2014;(ENSENIANZA_SUPERIOR);Higher education sector;65567;17564650;0.37;Enseñanza Superior
(ES51) Cataluña;Cataluña;Catalonia;2014;(ENSENIANZA_SUPERIOR);Higher education sector;666337;196999531;0.34;Enseñanza Superior
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(ENSENIANZA_SUPERIOR);Higher education sector;474409;97256083;0.49;Enseñanza Superior
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(ENSENIANZA_SUPERIOR);Higher education sector;43304;27108615;0.16;Enseñanza Superior
(ES61) Andalucía;Andalucía;Andalusia;2014;(ENSENIANZA_SUPERIOR);Higher education sector;631154;139135225;0.45;Enseñanza Superior
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(ENSENIANZA_SUPERIOR);Higher education sector;101421;27239109;0.37;Enseñanza Superior
(ES70) Canarias;Canarias;Canary Islands;2014;(_T);All Sectors;192994;38312937;0.5;Total
(ES11) Galicia;Galicia;Galicia;2014;(_T);All Sectors;477279;54411393;0.88;Total
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(_T);All Sectors;171612;20636251;0.83;Total
(ES13) Cantabria;Cantabria;Cantabria;2014;(_T);All Sectors;101828;12158496;0.84;Total
(ES21) País Vasco;País Vasco;Basque Country;2014;(_T);All Sectors;1306278;62636949;2.09;Total
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2014;(_T);All Sectors;313655;17642027;1.78;Total
(ES23) La Rioja;La Rioja;La Rioja;2014;(_T);All Sectors;71369;7738447;0.92;Total
(ES24) Aragón;Aragón;Aragon;2014;(_T);All Sectors;300795;32602458;0.92;Total
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(_T);All Sectors;3312342;196018105;1.69;Total
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(_T);All Sectors;526820;51383670;1.03;Total
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(_T);All Sectors;193038;36136765;0.53;Total
(ES43) Extremadura;Extremadura;Extremadura;2014;(_T);All Sectors;116010;17564650;0.66;Total
(ES51) Cataluña;Cataluña;Catalonia;2014;(_T);All Sectors;2937731;196999531;1.49;Total
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(_T);All Sectors;1011352;97256083;1.04;Total
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(_T);All Sectors;85335;27108615;0.31;Total
(ES61) Andalucía;Andalucía;Andalusia;2014;(_T);All Sectors;1465740;139135225;1.05;Total
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(_T);All Sectors;233692;27239109;0.86;Total
(ES63) Ciudad Autónoma de Ceuta;Ciudad Autónoma de Ceuta;Ceuta;2014;(_T);All Sectors;1013;1446625;0.07;Total
(ES64) Ciudad Autónoma de Melilla;Ciudad Autónoma de Melilla;Melilla;2014;(_T);All Sectors;1874;1350573;0.14;Total
(ES70) Canarias;Canarias;Canary Islands;2014;(IPSFL);Private non-profit sector;209;38312937;0.0;Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2014;(IPSFL);Private non-profit sector;118;54411393;0.0;Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(IPSFL);Private non-profit sector;138;20636251;0.0;Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2014;(IPSFL);Private non-profit sector;1375;62636949;0.0;Instituciones Privadas sin Fines de Lucro
(ES23) La Rioja;La Rioja;La Rioja;2014;(IPSFL);Private non-profit sector;73;7738447;0.0;Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2014;(IPSFL);Private non-profit sector;53;32602458;0.0;Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(IPSFL);Private non-profit sector;4500;196018105;0.0;Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(IPSFL);Private non-profit sector;251;51383670;0.0;Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(IPSFL);Private non-profit sector;14;36136765;0.0;Instituciones Privadas sin Fines de Lucro
(ES43) Extremadura;Extremadura;Extremadura;2014;(IPSFL);Private non-profit sector;58;17564650;0.0;Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2014;(IPSFL);Private non-profit sector;8040;196999531;0.0;Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(IPSFL);Private non-profit sector;957;97256083;0.0;Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(IPSFL);Private non-profit sector;211;27108615;0.0;Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2014;(IPSFL);Private non-profit sector;2109;139135225;0.0;Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(IPSFL);Private non-profit sector;74;27239109;0.0;Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2014;(EMPRESAS_IPSFL);Private non-profit sector;35821;38312937;0.09;Empresas e Instituciones Privadas sin Fines de Lucro
(ES11) Galicia;Galicia;Galicia;2014;(EMPRESAS_IPSFL);Private non-profit sector;227361;54411393;0.42;Empresas e Instituciones Privadas sin Fines de Lucro
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(EMPRESAS_IPSFL);Private non-profit sector;89039;20636251;0.43;Empresas e Instituciones Privadas sin Fines de Lucro
(ES21) País Vasco;País Vasco;Basque Country;2014;(EMPRESAS_IPSFL);Private non-profit sector;976672;62636949;1.56;Empresas e Instituciones Privadas sin Fines de Lucro
(ES23) La Rioja;La Rioja;La Rioja;2014;(EMPRESAS_IPSFL);Private non-profit sector;39412;7738447;0.51;Empresas e Instituciones Privadas sin Fines de Lucro
(ES24) Aragón;Aragón;Aragon;2014;(EMPRESAS_IPSFL);Private non-profit sector;170945;32602458;0.52;Empresas e Instituciones Privadas sin Fines de Lucro
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(EMPRESAS_IPSFL);Private non-profit sector;1845074;196018105;0.94;Empresas e Instituciones Privadas sin Fines de Lucro
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(EMPRESAS_IPSFL);Private non-profit sector;283531;51383670;0.55;Empresas e Instituciones Privadas sin Fines de Lucro
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(EMPRESAS_IPSFL);Private non-profit sector;118211;36136765;0.33;Empresas e Instituciones Privadas sin Fines de Lucro
(ES43) Extremadura;Extremadura;Extremadura;2014;(EMPRESAS_IPSFL);Private non-profit sector;25933;17564650;0.15;Empresas e Instituciones Privadas sin Fines de Lucro
(ES51) Cataluña;Cataluña;Catalonia;2014;(EMPRESAS_IPSFL);Private non-profit sector;1680112;196999531;0.85;Empresas e Instituciones Privadas sin Fines de Lucro
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(EMPRESAS_IPSFL);Private non-profit sector;413776;97256083;0.43;Empresas e Instituciones Privadas sin Fines de Lucro
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(EMPRESAS_IPSFL);Private non-profit sector;12002;27108615;0.04;Empresas e Instituciones Privadas sin Fines de Lucro
(ES61) Andalucía;Andalucía;Andalusia;2014;(EMPRESAS_IPSFL);Private non-profit sector;532087;139135225;0.38;Empresas e Instituciones Privadas sin Fines de Lucro
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(EMPRESAS_IPSFL);Private non-profit sector;99886;27239109;0.37;Empresas e Instituciones Privadas sin Fines de Lucro
(ES70) Canarias;Canarias;Canary Islands;2014;(EMPRESAS);Business enterprise sector;35612;38312937;0.09;Empresas
(ES11) Galicia;Galicia;Galicia;2014;(EMPRESAS);Business enterprise sector;227243;54411393;0.42;Empresas
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2014;(EMPRESAS);Business enterprise sector;88901;20636251;0.43;Empresas
(ES13) Cantabria;Cantabria;Cantabria;2014;(EMPRESAS);Business enterprise sector;36001;12158496;0.3;Empresas
(ES21) País Vasco;País Vasco;Basque Country;2014;(EMPRESAS);Business enterprise sector;975297;62636949;1.56;Empresas
(ES22) Comunidad Foral de Navarra;Comunidad Foral de Navarra;Navarre;2014;(EMPRESAS);Business enterprise sector;216137;17642027;1.23;Empresas
(ES23) La Rioja;La Rioja;La Rioja;2014;(EMPRESAS);Business enterprise sector;39339;7738447;0.51;Empresas
(ES24) Aragón;Aragón;Aragon;2014;(EMPRESAS);Business enterprise sector;170892;32602458;0.52;Empresas
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2014;(EMPRESAS);Business enterprise sector;1840574;196018105;0.94;Empresas
(ES41) Castilla y León;Castilla y León;Castile and León;2014;(EMPRESAS);Business enterprise sector;283280;51383670;0.55;Empresas
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2014;(EMPRESAS);Business enterprise sector;118197;36136765;0.33;Empresas
(ES43) Extremadura;Extremadura;Extremadura;2014;(EMPRESAS);Business enterprise sector;25875;17564650;0.15;Empresas
(ES51) Cataluña;Cataluña;Catalonia;2014;(EMPRESAS);Business enterprise sector;1672072;196999531;0.85;Empresas
(ES52) Comunidad Valenciana;Comunidad Valenciana;Valencia;2014;(EMPRESAS);Business enterprise sector;412819;97256083;0.42;Empresas
(ES53) Illes Balears / Islas Baleares;Illes Balears / Islas Baleares;Balearic Islands;2014;(EMPRESAS);Business enterprise sector;11791;27108615;0.04;Empresas
(ES61) Andalucía;Andalucía;Andalusia;2014;(EMPRESAS);Business enterprise sector;529978;139135225;0.38;Empresas
(ES62) Región de Murcia;Región de Murcia;Murcia;2014;(EMPRESAS);Business enterprise sector;99812;27239109;0.37;Empresas
(ES70) Canarias;Canarias;Canary Islands;2015;(ADMINISTRACION_PUBLICA);Government sector;64269;39636569;0.16;Administración Pública
(ES11) Galicia;Galicia;Galicia;2015;(ADMINISTRACION_PUBLICA);Government sector;76987;57010602;0.14;Administración Pública
(ES12) Principado de Asturias;Principado de Asturias;Asturias;2015;(ADMINISTRACION_PUBLICA);Government sector;29398;21388142;0.14;Administración Pública
(ES13) Cantabria;Cantabria;Cantabria;2015;(ADMINISTRACION_PUBLICA);Government sector;20215;12443843;0.16;Administración Pública
(ES21) País Vasco;País Vasco;Basque Country;2015;(ADMINISTRACION_PUBLICA);Government sector;95794;65073341;0.15;Administración Pública
(ES23) La Rioja;La Rioja;La Rioja;2015;(ADMINISTRACION_PUBLICA);Government sector;14884;8033065;0.19;Administración Pública
(ES24) Aragón;Aragón;Aragon;2015;(ADMINISTRACION_PUBLICA);Government sector;72466;33265930;0.22;Administración Pública
(ES30) Comunidad de Madrid;Comunidad de Madrid;Madrid;2015;(ADMINISTRACION_PUBLICA);Government sector;894860;206231525;0.43;Administración Pública
(ES41) Castilla y León;Castilla y León;Castile and León;2015;(ADMINISTRACION_PUBLICA);Government sector;50268;53183396;0.09;Administración Pública
(ES42) Castilla - La Mancha;Castilla - La Mancha;Castilla–La Mancha;2015;(ADMINISTRACION_PUBLICA);Government sector;32717;37998035;0.09;Administración Pública
