Country,País,Year,Sector,%GDP,ISO3,label_percent_gdp_id,"GDP Current prices, million euro",GDP Current Prices Flags,Approx_RD_Investment_million_euro
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2020,Higher education sector,0.49,EMU,e,11564467.6,,56665.89124
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2020,Higher education sector,0.49,EMU,e,11615188.5,,56914.42365
Belgium,Bélgica,2020,Higher education sector,0.56,BEL,,463750.9,,2597.0050400000005
Bulgaria,Bulgaria,2020,Higher education sector,0.05,BGR,,61912.5,,30.95625
Czechia,Chequia,2020,Higher education sector,0.42,CZE,,220310.6,,925.3045199999999
Denmark,Dinamarca,2020,Higher education sector,1.03,DNK,,312118.3,,3214.81849
Germany,Alemania,2020,Higher education sector,0.58,DEU,,3449620.0,,20007.796
Estonia,Estonia,2020,Higher education sector,0.58,EST,,27859.3,,161.58393999999998
Ireland,Irlanda,2020,Higher education sector,0.19,IRL,,382207.1,,726.19349
Greece,Grecia,2020,Higher education sector,0.47,GRC,,167539.5,,787.4356499999999
Spain,España,2020,Higher education sector,0.37,ESP,,1129214.0,,4178.0918
France,Francia,2020,Higher education sector,0.47,FRA,,2318276.2,,10895.89814
Croatia,Croacia,2020,Higher education sector,0.4,HRV,,50720.9,,202.8836
Italy,Italia,2020,Higher education sector,0.35,ITA,e,1670011.9,,5845.041649999999
Cyprus,Chipre,2020,Higher education sector,0.3,CYP,,22373.6,,67.1208
Latvia,Letonia,2020,Higher education sector,0.36,LVA,,29224.3,,105.20747999999999
Lithuania,Lituania,2020,Higher education sector,0.42,LTU,,50264.6,,211.11131999999998
Luxembourg,Luxemburgo,2020,Higher education sector,0.27,LUX,e,64499.2,,174.14784
Hungary,Hungría,2020,Higher education sector,0.2,HUN,d,138954.5,,277.909
Malta,Malta,2020,Higher education sector,0.21,MLT,,14367.0,,30.170699999999997
Netherlands,Países Bajos,2020,Higher education sector,0.63,NLD,,816463.0,,5143.7169
Austria,Austria,2020,Higher education sector,0.72,AUT,e,380317.9,,2738.28888
Poland,Polonia,2020,Higher education sector,0.48,POL,,531827.4,,2552.77152
Portugal,Portugal,2020,Higher education sector,0.58,PRT,,201032.7,,1165.98966
Romania,Rumanía,2020,Higher education sector,0.04,ROU,,221075.5,,88.4302
Slovenia,Eslovenia,2020,Higher education sector,0.26,SVN,,46738.7,,121.52062
Slovakia,Eslovaquia,2020,Higher education sector,0.23,SVK,,94320.6,,216.93738000000002
Finland,Finlandia,2020,Higher education sector,0.72,FIN,,236387.0,,1701.9864
Sweden,Suecia,2020,Higher education sector,0.81,SWE,,478881.6,,3878.9409600000004
Iceland,Islandia,2020,Higher education sector,0.71,ISL,,18948.0,,134.5308
Norway,Noruega,2020,Higher education sector,0.75,NOR,,322823.8,,2421.1785
Bosnia and Herzegovina,Bosnia y Herzegovina,2020,Higher education sector,0.11,BIH,,17755.9,,19.53149
North Macedonia,Macedonia del Norte,2020,Higher education sector,0.24,MKD,,10851.7,,26.04408
Serbia,Serbia,2020,Higher education sector,0.27,SRB,,49024.2,,132.36534
Türkiye,Turquía,2020,Higher education sector,0.53,TUR,,626785.3,,3321.9620900000004
European Union - 27 countries (from 2020),Unión Europea (27 países),2021,Higher education sector,0.49,EUU,e,14795071.3,,72495.84937
Euro area – 20 countries (from 2023),Zona Euro (20 países),2021,Higher education sector,0.48,EMU,e,12555219.7,,60265.05455999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2021,Higher education sector,0.48,EMU,e,12613613.8,,60545.34624
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2021,Higher education sector,0.48,EMU,e,12555219.7,,60265.05455999999
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2021,Higher education sector,0.48,EMU,e,12613613.8,,60545.34624
Belgium,Bélgica,2021,Higher education sector,0.55,BEL,,506047.2,,2783.2596000000003
Bulgaria,Bulgaria,2021,Higher education sector,0.05,BGR,,71378.4,,35.6892
Czechia,Chequia,2021,Higher education sector,0.39,CZE,,246012.3,,959.44797
Denmark,Dinamarca,2021,Higher education sector,0.94,DNK,p,345236.0,,3245.2183999999997
Germany,Alemania,2021,Higher education sector,0.56,DEU,,3676460.0,p,20588.176000000003
Estonia,Estonia,2021,Higher education sector,0.59,EST,,31456.2,,185.59158
Ireland,Irlanda,2021,Higher education sector,0.17,IRL,e,449216.5,,763.6680500000001
Greece,Grecia,2021,Higher education sector,0.43,GRC,,184574.6,,793.67078
Spain,España,2021,Higher education sector,0.37,ESP,,1235474.0,,4571.2538
France,Francia,2021,Higher education sector,0.45,FRA,,2508102.3,,11286.460350000001
Croatia,Croacia,2021,Higher education sector,0.4,HRV,,58394.1,,233.5764
Italy,Italia,2021,Higher education sector,0.34,ITA,e,1842507.4,,6264.52516
Cyprus,Chipre,2021,Higher education sector,0.3,CYP,,25679.9,,77.03970000000001
Latvia,Letonia,2021,Higher education sector,0.34,LVA,,32283.8,,109.76492
Lithuania,Lituania,2021,Higher education sector,0.39,LTU,,56679.7,,221.05083
Luxembourg,Luxemburgo,2021,Higher education sector,0.26,LUX,,73039.5,,189.90269999999998
Hungary,Hungría,2021,Higher education sector,0.23,HUN,d,154971.7,,356.43491
Malta,Malta,2021,Higher education sector,0.21,MLT,,16676.2,,35.02002
Netherlands,Países Bajos,2021,Higher education sector,0.63,NLD,,891550.0,,5616.765
Austria,Austria,2021,Higher education sector,0.75,AUT,,406232.1,,3046.74075
Poland,Polonia,2021,Higher education sector,0.49,POL,,583001.4,,2856.7068600000002
Portugal,Portugal,2021,Higher education sector,0.56,PRT,,216493.7,,1212.3647200000003
Romania,Rumanía,2021,Higher education sector,0.04,ROU,,242260.4,,96.90416
Slovenia,Eslovenia,2021,Higher education sector,0.26,SVN,,52022.6,,135.25876
Slovakia,Eslovaquia,2021,Higher education sector,0.23,SVK,,101933.5,,234.44705
Finland,Finlandia,2021,Higher education sector,0.7,FIN,,248764.0,,1741.3479999999997
Sweden,Suecia,2021,Higher education sector,0.79,SWE,,538597.2,,4254.91788
Iceland,Islandia,2021,Higher education sector,0.71,ISL,,21795.2,,154.74591999999998
Norway,Noruega,2021,Higher education sector,0.62,NOR,,425445.6,,2637.7627199999997
Switzerland,Suiza,2021,Higher education sector,0.93,CHE,,689174.9,,6409.326570000001
Bosnia and Herzegovina,Bosnia y Herzegovina,2021,Higher education sector,0.11,BIH,,20014.7,,22.016170000000002
Serbia,Serbia,2021,Higher education sector,0.27,SRB,,55931.3,,151.01451000000003
Türkiye,Turquía,2021,Higher education sector,0.48,TUR,,690246.0,,3313.1807999999996
European Union - 27 countries (from 2020),Unión Europea (27 países),2022,Higher education sector,0.48,EUU,e,16144069.2,,77491.53215999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2022,Higher education sector,0.47,EMU,e,13656779.8,,64186.86506
Euro area – 20 countries (from 2023),Zona Euro (20 países),2022,Higher education sector,0.47,EMU,e,13724391.3,,64504.63911
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2022,Higher education sector,0.47,EMU,e,13656779.8,,64186.86506
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2022,Higher education sector,0.47,EMU,e,13724391.3,,64504.63911
Belgium,Bélgica,2022,Higher education sector,0.56,BEL,e,563710.5,,3156.7788000000005
Bulgaria,Bulgaria,2022,Higher education sector,0.05,BGR,,86082.4,,43.041199999999996
Czechia,Chequia,2022,Higher education sector,0.37,CZE,,286976.8,,1061.81416
Denmark,Dinamarca,2022,Higher education sector,1.01,DNK,,382309.3,,3861.3239299999996
Germany,Alemania,2022,Higher education sector,0.56,DEU,,3953850.0,p,22141.560000000005
Estonia,Estonia,2022,Higher education sector,0.58,EST,,36442.8,,211.36824000000001
Ireland,Irlanda,2022,Higher education sector,0.16,IRL,e,520935.3,,833.49648
Greece,Grecia,2022,Higher education sector,0.44,GRC,,207854.2,p,914.5584800000001
Spain,España,2022,Higher education sector,0.37,ESP,,1373629.0,p,5082.4273
France,Francia,2022,Higher education sector,0.45,FRA,,2655435.0,p,11949.457500000002
Croatia,Croacia,2022,Higher education sector,0.4,HRV,,67611.5,,270.446
Italy,Italia,2022,Higher education sector,0.34,ITA,e,1998072.6,,6793.4468400000005
Cyprus,Chipre,2022,Higher education sector,0.26,CYP,,29377.2,,76.38072
Latvia,Letonia,2022,Higher education sector,0.38,LVA,,36099.7,,137.17886
Lithuania,Lituania,2022,Higher education sector,0.37,LTU,,67455.5,,249.58535
Luxembourg,Luxemburgo,2022,Higher education sector,0.27,LUX,,76731.2,,207.17424
Hungary,Hungría,2022,Higher education sector,0.21,HUN,,169054.8,,355.01507999999995
Malta,Malta,2022,Higher education sector,0.21,MLT,,18270.0,,38.367
Netherlands,Países Bajos,2022,Higher education sector,0.58,NLD,,993820.0,,5764.156
Austria,Austria,2022,Higher education sector,0.73,AUT,e,448007.4,,3270.45402
Poland,Polonia,2022,Higher education sector,0.46,POL,,661712.3,,3043.87658
Portugal,Portugal,2022,Higher education sector,0.53,PRT,,243957.1,,1292.97263
Romania,Rumanía,2022,Higher education sector,0.04,ROU,,281761.4,,112.70456000000001
Slovenia,Eslovenia,2022,Higher education sector,0.27,SVN,,56908.8,,153.65376
Slovakia,Eslovaquia,2022,Higher education sector,0.25,SVK,,110046.4,,275.116
Finland,Finlandia,2022,Higher education sector,0.71,FIN,,266135.0,,1889.5584999999999
Sweden,Suecia,2022,Higher education sector,0.76,SWE,,551781.0,,4193.5356
Iceland,Islandia,2022,Higher education sector,0.65,ISL,,27292.3,,177.39995000000002
Norway,Noruega,2022,Higher education sector,0.51,NOR,e,567468.3,,2894.0883300000005
Switzerland,Suiza,2022,Higher education sector,0.9,CHE,d,787386.5,,7086.478500000001
North Macedonia,Macedonia del Norte,2022,Higher education sector,0.24,MKD,,13243.2,,31.78368
Serbia,Serbia,2022,Higher education sector,0.28,SRB,,63501.1,p,177.80308000000002
Türkiye,Turquía,2022,Higher education sector,0.45,TUR,,862309.6,,3880.3932000000004
European Union - 27 countries (from 2020),Unión Europea (27 países),2023,Higher education sector,0.48,EUU,e,17203657.2,,82577.55455999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2023,Higher education sector,0.47,EMU,e,14521697.3,,68251.97730999999
Euro area – 20 countries (from 2023),Zona Euro (20 países),2023,Higher education sector,0.47,EMU,e,14599745.8,,68618.80526
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2023,Higher education sector,0.47,EMU,e,14521697.3,,68251.97730999999
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2023,Higher education sector,0.47,EMU,e,14599745.8,,68618.80526
Belgium,Bélgica,2023,Higher education sector,0.54,BEL,p,596202.7,p,3219.49458
Bulgaria,Bulgaria,2023,Higher education sector,0.05,BGR,p,94709.3,,47.35465
Czechia,Chequia,2023,Higher education sector,0.34,CZE,p,317385.8,,1079.11172
Denmark,Dinamarca,2023,Higher education sector,1.06,DNK,p,376430.0,,3990.158
Germany,Alemania,2023,Higher education sector,0.54,DEU,p,4185550.0,p,22601.97
Estonia,Estonia,2023,Higher education sector,0.6,EST,,38187.8,,229.12680000000003
Ireland,Irlanda,2023,Higher education sector,0.18,IRL,e,509951.8,,917.91324
Greece,Grecia,2023,Higher education sector,0.44,GRC,p,225196.9,p,990.86636
Spain,España,2023,Higher education sector,0.38,ESP,p,1498324.0,p,5693.6312
France,Francia,2023,Higher education sector,0.46,FRA,p,2822454.6,p,12983.29116
Croatia,Croacia,2023,Higher education sector,0.39,HRV,p,78060.4,p,304.43556
Italy,Italia,2023,Higher education sector,0.33,ITA,ep,2131390.0,,7033.5869999999995
Cyprus,Chipre,2023,Higher education sector,0.25,CYP,p,31340.0,,78.35000000000001
Latvia,Letonia,2023,Higher education sector,0.37,LVA,,39372.4,,145.67788000000002
Lithuania,Lituania,2023,Higher education sector,0.45,LTU,p,73792.8,,332.0676
Luxembourg,Luxemburgo,2023,Higher education sector,0.28,LUX,p,80991.9,,226.77732
Hungary,Hungría,2023,Higher education sector,0.22,HUN,,197902.0,,435.3844
Malta,Malta,2023,Higher education sector,0.26,MLT,,20541.4,,53.40764
Netherlands,Países Bajos,2023,Higher education sector,0.54,NLD,,1067599.0,,5765.0346
Austria,Austria,2023,Higher education sector,0.76,AUT,p,473226.7,,3596.52292
Poland,Polonia,2023,Higher education sector,0.52,POL,p,751931.7,,3910.0448399999996
Portugal,Portugal,2023,Higher education sector,0.51,PRT,p,267923.2,e,1366.4083200000002
Romania,Rumanía,2023,Higher education sector,0.06,ROU,p,324368.6,p,194.62115999999997
Slovenia,Eslovenia,2023,Higher education sector,0.29,SVN,p,63951.2,,185.45847999999998
Slovakia,Eslovaquia,2023,Higher education sector,0.27,SVK,,123833.2,,334.34964
Finland,Finlandia,2023,Higher education sector,0.75,FIN,,272782.0,,2045.865
Sweden,Suecia,2023,Higher education sector,0.77,SWE,p,541184.0,,4167.1168
Iceland,Islandia,2023,Higher education sector,0.6,ISL,,29092.8,,174.5568
Norway,Noruega,2023,Higher education sector,0.58,NOR,,446533.8,,2589.8960399999996
Serbia,Serbia,2023,Higher education sector,0.26,SRB,,75204.0,p,195.5304
European Union - 27 countries (from 2020),Unión Europea (27 países),2013,Private non-profit sector,0.01,EUU,e,11595373.5,,1159.53735
Euro area – 20 countries (from 2023),Zona Euro (20 países),2013,Private non-profit sector,0.02,EMU,e,10013381.3,,2002.6762600000002
Euro area – 20 countries (from 2023),Zona Euro (20 países),2013,Private non-profit sector,0.02,EMU,e,10058185.2,,2011.6370399999998
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2013,Private non-profit sector,0.02,EMU,e,10013381.3,,2002.6762600000002
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2013,Private non-profit sector,0.02,EMU,e,10058185.2,,2011.6370399999998
Belgium,Bélgica,2013,Private non-profit sector,0.01,BEL,,394616.3,,39.46163
Bulgaria,Bulgaria,2013,Private non-profit sector,0.0,BGR,,42056.2,,0.0
Czechia,Chequia,2013,Private non-profit sector,0.01,CZE,,160470.0,,16.047
Denmark,Dinamarca,2013,Private non-profit sector,0.01,DNK,,259530.9,,25.95309
Estonia,Estonia,2013,Private non-profit sector,0.02,EST,,19163.2,,3.8326400000000005
Greece,Grecia,2013,Private non-profit sector,0.01,GRC,,178113.9,,17.81139
Spain,España,2013,Private non-profit sector,0.0,ESP,,1025652.0,,0.0
France,Francia,2013,Private non-profit sector,0.03,FRA,,2120351.9,,636.10557
Italy,Italia,2013,Private non-profit sector,0.04,ITA,,1621260.7,,648.50428
Cyprus,Chipre,2013,Private non-profit sector,0.06,CYP,,18040.3,,10.824179999999998
Netherlands,Países Bajos,2013,Private non-profit sector,0.0,NLD,bd,665567.0,,0.0
Austria,Austria,2013,Private non-profit sector,0.01,AUT,,321191.7,,32.119170000000004
Poland,Polonia,2013,Private non-profit sector,0.0,POL,,390177.0,,0.0
Portugal,Portugal,2013,Private non-profit sector,0.02,PRT,b,170675.6,,34.13512
Romania,Rumanía,2013,Private non-profit sector,0.0,ROU,,142936.0,,0.0
Slovenia,Eslovenia,2013,Private non-profit sector,0.0,SVN,,36041.3,,0.0
Slovakia,Eslovaquia,2013,Private non-profit sector,0.0,SVK,,74642.7,,0.0
Finland,Finlandia,2013,Private non-profit sector,0.02,FIN,,203497.0,,40.699400000000004
Sweden,Suecia,2013,Private non-profit sector,0.01,SWE,,439807.4,,43.980740000000004
Iceland,Islandia,2013,Private non-profit sector,0.0,ISL,b,12132.9,,0.0
United Kingdom,Reino Unido,2013,Private non-profit sector,0.03,GBR,,2096338.0,,628.9014
Bosnia and Herzegovina,Bosnia y Herzegovina,2013,Private non-profit sector,0.0,BIH,,13691.8,,0.0
Montenegro,Montenegro,2013,Private non-profit sector,0.01,MNE,,3362.5,,0.33625
Serbia,Serbia,2013,Private non-profit sector,0.0,SRB,,37978.2,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2014,Private non-profit sector,0.01,EUU,e,11868132.2,,1186.81322
Euro area – 20 countries (from 2023),Zona Euro (20 países),2014,Private non-profit sector,0.02,EMU,e,10254975.4,,2050.99508
Euro area – 20 countries (from 2023),Zona Euro (20 países),2014,Private non-profit sector,0.02,EMU,e,10299260.0,,2059.8520000000003
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2014,Private non-profit sector,0.02,EMU,e,10254975.4,,2050.99508
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2014,Private non-profit sector,0.02,EMU,e,10299260.0,,2059.8520000000003
Belgium,Bélgica,2014,Private non-profit sector,0.01,BEL,,404958.3,,40.49583
Bulgaria,Bulgaria,2014,Private non-profit sector,0.01,BGR,,43024.7,,4.30247
Czechia,Chequia,2014,Private non-profit sector,0.01,CZE,,158991.5,,15.89915
Denmark,Dinamarca,2014,Private non-profit sector,0.01,DNK,,265635.7,,26.563570000000002
Estonia,Estonia,2014,Private non-profit sector,0.02,EST,,20365.6,,4.07312
Greece,Grecia,2014,Private non-profit sector,0.01,GRC,,176071.8,,17.60718
Spain,España,2014,Private non-profit sector,0.0,ESP,,1038949.0,,0.0
France,Francia,2014,Private non-profit sector,0.03,FRA,,2153733.1,,646.11993
Italy,Italia,2014,Private non-profit sector,0.04,ITA,,1635870.7,,654.34828
Cyprus,Chipre,2014,Private non-profit sector,0.08,CYP,,17482.8,,13.98624
Netherlands,Países Bajos,2014,Private non-profit sector,0.0,NLD,d,678627.0,,0.0
Austria,Austria,2014,Private non-profit sector,0.01,AUT,e,330113.5,,33.01135
Poland,Polonia,2014,Private non-profit sector,0.0,POL,,408714.7,,0.0
Portugal,Portugal,2014,Private non-profit sector,0.02,PRT,,173186.7,,34.63734
Romania,Rumanía,2014,Private non-profit sector,0.0,ROU,,150528.8,,0.0
Slovenia,Eslovenia,2014,Private non-profit sector,0.0,SVN,,37270.9,,0.0
Slovakia,Eslovaquia,2014,Private non-profit sector,0.0,SVK,,76562.3,,0.0
Finland,Finlandia,2014,Private non-profit sector,0.02,FIN,,205855.0,,41.171
Sweden,Suecia,2014,Private non-profit sector,0.01,SWE,e,435641.4,,43.56414
Iceland,Islandia,2014,Private non-profit sector,0.0,ISL,,13472.6,,0.0
United Kingdom,Reino Unido,2014,Private non-profit sector,0.03,GBR,e,2311080.2,,693.32406
Bosnia and Herzegovina,Bosnia y Herzegovina,2014,Private non-profit sector,0.0,BIH,,13988.3,,0.0
Montenegro,Montenegro,2014,Private non-profit sector,0.01,MNE,,3457.9,,0.34579000000000004
Serbia,Serbia,2014,Private non-profit sector,0.0,SRB,,37014.0,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2015,Private non-profit sector,0.01,EUU,e,12307167.4,,1230.71674
Euro area – 20 countries (from 2023),Zona Euro (20 países),2015,Private non-profit sector,0.02,EMU,e,10615103.7,,2123.02074
Euro area – 20 countries (from 2023),Zona Euro (20 países),2015,Private non-profit sector,0.02,EMU,e,10660596.8,,2132.11936
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2015,Private non-profit sector,0.02,EMU,e,10615103.7,,2123.02074
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2015,Private non-profit sector,0.02,EMU,e,10660596.8,,2132.11936
Belgium,Bélgica,2015,Private non-profit sector,0.01,BEL,,415538.0,,41.5538
Bulgaria,Bulgaria,2015,Private non-profit sector,0.01,BGR,,45797.8,,4.57978
Czechia,Chequia,2015,Private non-profit sector,0.01,CZE,,170527.3,,17.05273
Denmark,Dinamarca,2015,Private non-profit sector,0.01,DNK,,272193.0,,27.2193
Estonia,Estonia,2015,Private non-profit sector,0.03,EST,,21010.9,,6.3032699999999995
Greece,Grecia,2015,Private non-profit sector,0.01,GRC,,175362.9,,17.53629
Spain,España,2015,Private non-profit sector,0.0,ESP,,1087112.0,,0.0
France,Francia,2015,Private non-profit sector,0.03,FRA,,2201401.6,,660.42048
Italy,Italia,2015,Private non-profit sector,0.04,ITA,,1663277.7,,665.3110800000001
Cyprus,Chipre,2015,Private non-profit sector,0.07,CYP,,17944.2,,12.560940000000002
Netherlands,Países Bajos,2015,Private non-profit sector,0.0,NLD,d,699175.0,,0.0
Austria,Austria,2015,Private non-profit sector,0.02,AUT,,342083.5,,68.4167
Poland,Polonia,2015,Private non-profit sector,0.0,POL,,432485.8,,0.0
Portugal,Portugal,2015,Private non-profit sector,0.02,PRT,,179392.7,,35.87854
Romania,Rumanía,2015,Private non-profit sector,0.0,ROU,,160289.0,,0.0
Slovenia,Eslovenia,2015,Private non-profit sector,0.0,SVN,,38493.9,,0.0
Slovakia,Eslovaquia,2015,Private non-profit sector,0.0,SVK,,80376.3,,0.0
Finland,Finlandia,2015,Private non-profit sector,0.02,FIN,,210192.0,,42.0384
Sweden,Suecia,2015,Private non-profit sector,0.01,SWE,,452423.7,,45.24237
Iceland,Islandia,2015,Private non-profit sector,0.0,ISL,,15795.3,,0.0
Switzerland,Suiza,2015,Private non-profit sector,0.08,CHE,,625532.7,,500.42616
United Kingdom,Reino Unido,2015,Private non-profit sector,0.03,GBR,,2644716.5,,793.41495
Montenegro,Montenegro,2015,Private non-profit sector,0.01,MNE,,3654.5,,0.36545
North Macedonia,Macedonia del Norte,2015,Private non-profit sector,0.0,MKD,,9072.3,,0.0
Serbia,Serbia,2015,Private non-profit sector,0.0,SRB,,37219.6,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2016,Private non-profit sector,0.01,EUU,e,12640498.4,,1264.0498400000001
Euro area – 20 countries (from 2023),Zona Euro (20 países),2016,Private non-profit sector,0.02,EMU,e,10906041.2,,2181.20824
Euro area – 20 countries (from 2023),Zona Euro (20 países),2016,Private non-profit sector,0.02,EMU,e,10953618.4,,2190.72368
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2016,Private non-profit sector,0.02,EMU,e,10906041.2,,2181.20824
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2016,Private non-profit sector,0.02,EMU,e,10953618.4,,2190.72368
Belgium,Bélgica,2016,Private non-profit sector,0.02,BEL,,428467.1,,85.69342
Bulgaria,Bulgaria,2016,Private non-profit sector,0.0,BGR,,48752.1,,0.0
Czechia,Chequia,2016,Private non-profit sector,0.0,CZE,,179145.9,,0.0
Denmark,Dinamarca,2016,Private non-profit sector,0.01,DNK,,282265.1,,28.226509999999998
Estonia,Estonia,2016,Private non-profit sector,0.02,EST,,22189.0,,4.4378
Greece,Grecia,2016,Private non-profit sector,0.01,GRC,,174448.2,,17.444820000000004
Spain,España,2016,Private non-profit sector,0.0,ESP,,1122967.0,,0.0
France,Francia,2016,Private non-profit sector,0.04,FRA,,2231819.2,,892.7276800000001
Italy,Italia,2016,Private non-profit sector,0.03,ITA,,1704856.7,,511.45700999999997
Cyprus,Chipre,2016,Private non-profit sector,0.07,CYP,,19013.8,,13.309660000000001
Netherlands,Países Bajos,2016,Private non-profit sector,0.0,NLD,d,720175.0,,0.0
Austria,Austria,2016,Private non-profit sector,0.02,AUT,e,355665.6,,71.13312
Poland,Polonia,2016,Private non-profit sector,0.0,POL,,427658.6,,0.0
Portugal,Portugal,2016,Private non-profit sector,0.02,PRT,,186380.7,,37.276140000000005
Romania,Rumanía,2016,Private non-profit sector,0.0,ROU,,167497.1,,0.0
Slovenia,Eslovenia,2016,Private non-profit sector,0.0,SVN,,40013.2,,0.0
Slovakia,Eslovaquia,2016,Private non-profit sector,0.0,SVK,,81621.6,,0.0
Finland,Finlandia,2016,Private non-profit sector,0.02,FIN,,215717.0,,43.1434
Sweden,Suecia,2016,Private non-profit sector,0.01,SWE,e,464967.6,,46.49676
United Kingdom,Reino Unido,2016,Private non-profit sector,0.04,GBR,e,2434119.2,,973.6476800000002
Montenegro,Montenegro,2016,Private non-profit sector,0.02,MNE,,3954.2,,0.79084
North Macedonia,Macedonia del Norte,2016,Private non-profit sector,0.01,MKD,,9656.5,,0.96565
Serbia,Serbia,2016,Private non-profit sector,0.0,SRB,,38164.7,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2017,Private non-profit sector,0.01,EUU,e,13168340.4,,1316.8340400000002
Euro area – 20 countries (from 2023),Zona Euro (20 países),2017,Private non-profit sector,0.01,EMU,e,11316197.6,,1131.61976
Euro area – 20 countries (from 2023),Zona Euro (20 países),2017,Private non-profit sector,0.01,EMU,e,11366404.9,,1136.64049
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2017,Private non-profit sector,0.01,EMU,e,11316197.6,,1131.61976
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2017,Private non-profit sector,0.01,EMU,e,11366404.9,,1136.64049
Belgium,Bélgica,2017,Private non-profit sector,0.01,BEL,,443407.2,,44.340720000000005
Bulgaria,Bulgaria,2017,Private non-profit sector,0.01,BGR,,52501.8,,5.25018
Czechia,Chequia,2017,Private non-profit sector,0.0,CZE,,196738.7,,0.0
Denmark,Dinamarca,2017,Private non-profit sector,0.01,DNK,,294355.0,,29.4355
Estonia,Estonia,2017,Private non-profit sector,0.02,EST,,24316.1,,4.86322
Greece,Grecia,2017,Private non-profit sector,0.01,GRC,,177378.5,,17.73785
Spain,España,2017,Private non-profit sector,0.0,ESP,,1170024.0,,0.0
France,Francia,2017,Private non-profit sector,0.03,FRA,,2291680.5,,687.50415
Italy,Italia,2017,Private non-profit sector,0.02,ITA,,1744493.0,,348.89860000000004
Cyprus,Chipre,2017,Private non-profit sector,0.06,CYP,,20312.4,,12.18744
Netherlands,Países Bajos,2017,Private non-profit sector,0.0,NLD,d,750861.0,,0.0
Austria,Austria,2017,Private non-profit sector,0.02,AUT,,367294.9,,73.45898000000001
Poland,Polonia,2017,Private non-profit sector,0.0,POL,,469071.2,,0.0
Portugal,Portugal,2017,Private non-profit sector,0.02,PRT,,195509.1,,39.101820000000004
Romania,Rumanía,2017,Private non-profit sector,0.0,ROU,,186399.2,,0.0
Slovenia,Eslovenia,2017,Private non-profit sector,0.0,SVN,,42625.5,,0.0
Slovakia,Eslovaquia,2017,Private non-profit sector,0.0,SVK,,84960.4,,0.0
Finland,Finlandia,2017,Private non-profit sector,0.02,FIN,,224706.0,,44.9412
Sweden,Suecia,2017,Private non-profit sector,0.0,SWE,,475647.1,,0.0
Iceland,Islandia,2017,Private non-profit sector,0.0,ISL,,21917.7,,0.0
Switzerland,Suiza,2017,Private non-profit sector,0.08,CHE,,615776.3,,492.62104000000005
United Kingdom,Reino Unido,2017,Private non-profit sector,0.04,GBR,,2359789.9,,943.91596
Montenegro,Montenegro,2017,Private non-profit sector,0.01,MNE,,4299.1,,0.42991000000000007
North Macedonia,Macedonia del Norte,2017,Private non-profit sector,0.01,MKD,,10038.3,,1.00383
Serbia,Serbia,2017,Private non-profit sector,0.0,SRB,,40828.4,,0.0
European Union - 27 countries (from 2020),Unión Europea (27 países),2018,Private non-profit sector,0.01,EUU,e,13628438.0,,1362.8438
Euro area – 20 countries (from 2023),Zona Euro (20 países),2018,Private non-profit sector,0.01,EMU,e,11690853.7,,1169.08537
Euro area – 20 countries (from 2023),Zona Euro (20 países),2018,Private non-profit sector,0.01,EMU,e,11743889.2,,1174.3889199999999
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2018,Private non-profit sector,0.01,EMU,e,11690853.7,,1169.08537
Euro area - 19 countries  (2015-2022),Zona Euro (19 países),2018,Private non-profit sector,0.01,EMU,e,11743889.2,,1174.3889199999999
Belgium,Bélgica,2018,Private non-profit sector,0.02,BEL,,459491.8,,91.89836
Bulgaria,Bulgaria,2018,Private non-profit sector,0.0,BGR,,56131.3,,0.0
Czechia,Chequia,2018,Private non-profit sector,0.0,CZE,,213505.4,,0.0
Denmark,Dinamarca,2018,Private non-profit sector,0.01,DNK,,301017.3,,30.10173
Estonia,Estonia,2018,Private non-profit sector,0.02,EST,,26438.5,,5.2877
