STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,coop_ptn,Cooperation partners,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2004,,2.08,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2005,,1.44,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2006,,1.58,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2007,,2.13,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2008,,2.01,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2009,,2.56,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2010,,1.49,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2011,,2.18,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2012,,1.78,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2013,,3.22,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2014,,4.81,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2015,,4.73,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2016,,2.91,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2017,,4.71,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2018,,4.62,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2019,,5.29,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2020,,8.25,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2021,,6.61,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2022,,7.12,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2023,,6.36,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,BG,Bulgaria,2024,,8.23,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2004,,631.02,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2005,,675.94,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2006,,735.31,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2007,,777.51,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2008,,776.97,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2009,,760.22,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2010,,877.2,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2011,,828.2,,b,break in time series,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2012,,843.59,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2013,,833.45,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2014,,843.86,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2015,,859.18,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2016,,872.06,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2017,,870.11,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2018,,935.02,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2019,,963.94,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2020,,940.6,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2021,,976.97,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2022,,1043.63,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2023,,1086.4,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CH,Switzerland,2024,,1112,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2004,,27.48,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2005,,47.4,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2006,,62.59,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2007,,54.75,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2008,,71.19,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2009,,51.98,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2010,,59.08,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2011,,64.64,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2012,,64.82,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2013,,47.57,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2014,,51.62,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2015,,46.01,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2016,,42.28,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2017,,57.01,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2018,,56.32,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2019,,54.43,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2020,,72.87,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2021,,46.65,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2022,,47.12,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2023,,60.41,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CY,Cyprus,2024,,64.16,,p,provisional,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2004,,8.24,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2005,,7.15,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2006,,8.01,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2007,,9.33,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2008,,10.6,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2009,,12.93,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2010,,15.95,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2011,,15.44,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2012,,13.32,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2013,,14.37,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2014,,15.87,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2015,,20.2,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2016,,17.89,,,,,
dataflow,ESTAT:SDG_09_40(1.0),Patent applications to the European Patent Office by applicants' / inventors' country of residence,A,Annual,APPL,Applicant,P_MHAB,Per million inhabitants,CZ,Czechia,2017,,19.45,,,,,
