STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,prof_pos,Professional position,unit,Unit of measure,sectperf,Sector of performance,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2012,,22203.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2013,,23291.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2014,,24750.5,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2015,,26430.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2016,,27169.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2017,,27185,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2018,,27364.1,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2019,,28686.4,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2020,,27891.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2021,,27989.1,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2022,,28465.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,KR,South Korea,2023,,29299.1,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2012,,1372,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2013,,1395,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2014,,1400,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2015,,1449,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2016,,1576.6,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2017,,1612.6,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2018,,1584.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2019,,1536,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2020,,1543,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2021,,1691,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2022,,1699.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LT,Lithuania,2023,,1865.1,,p,provisional,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2012,,732.4,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2013,,733.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2014,,707.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2015,,616.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2016,,601.2,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2017,,612.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2018,,643.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2019,,661.5,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2020,,709.4,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2021,,709.8,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2022,,754.8,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LU,Luxembourg,2023,,795.2,,p,provisional,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2012,,703,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2013,,707,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2014,,681,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2015,,691,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2016,,626,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2017,,571,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2018,,572,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2019,,566,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2020,,619,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2021,,646,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2022,,584,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,LV,Latvia,2023,,543,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2013,,97.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2014,,96.6,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2015,,93.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2016,,72.5,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2017,,99.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2018,,102.6,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,ME,Montenegro,2019,,177,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2012,,388.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2013,,343.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2014,,353.5,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2015,,187.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2016,,219.5,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2017,,188.8,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2018,,184.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2019,,176.9,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2020,,171.4,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2022,,173,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MK,North Macedonia,2023,,253,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2012,,27,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2013,,17,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2014,,17.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2015,,20,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2016,,16.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2017,,14.7,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2018,,16,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2019,,10.3,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2020,,23,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2021,,65,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2022,,93,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,MT,Malta,2023,,94,,,,,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,NL,Netherlands,2012,,8580.7,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,NL,Netherlands,2013,,5560,,bd,"break in time series, definition differs (see metadata)",,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,NL,Netherlands,2014,,5413,,d,definition differs (see metadata),,
dataflow,ESTAT:TSC00004(1.0),Total researchers by sector of performance - full time equivalent,A,Annual,T,Total,RSE,Researchers,FTE,Full-time equivalent (FTE),GOV,Government sector,NL,Netherlands,2015,,5538,,d,definition differs (see metadata),,
